,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,X1,isotopes,adduct,pcgroup,mtab_alm_UW_072718_04.mzML,mtab_alm_UW_072718_08.mzML,mtab_alm_UW_072718_81.mzML,mtab_alm_UW_072718_55.mzML,mtab_alm_UW_072718_59.mzML,mtab_alm_UW_072718_89.mzML,mtab_alm_UW_072718_106.mzML,mtab_alm_UW_072718_124.mzML,mtab_alm_UW_072718_158.mzML,mtab_alm_UW_072718_160.mzML,mtab_alm_UW_072718_161.mzML,mtab_alm_UW_072718_162.mzML
1109,280.9624,280.9622,280.9627,154.5164,136.8524,166.423,115,105,,,25,0.0,0.0,0.0,19.21998295191183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,280.9745,280.9742,280.9748,256.0121,253.8685,257.4871,68,68,,,10,0.0,0.0,0.0,17.642980188434446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,281.055,281.0545,281.0553,49.4741,47.9777,57.7219,32,32,,,58,0.0,0.0,0.0,18.816305293649847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,281.7645,281.7641,281.7646,433.3442,294.5814,552.2521,853,76,,,1075,20.02264059276448,18.22774968079677,17.857187610556927,19.254149482758713,19.385636712941285,20.484970609015015,19.73858991256864,19.75101659520697,19.61983488834397,17.46954113805784,19.81384482682082,19.801846249677126
1113,281.7647,281.7646,281.7648,485.1961,445.5984,536.5376,39,23,,,1043,20.143612364412807,19.12942260444719,18.010761569912354,19.29779869837563,19.522315783949132,19.1885562102348,19.266188500891282,20.26285993882239,18.798012493212546,20.100104994317647,19.988259962712487,20.114117504284113
1114,281.8553,281.8551,281.8555,74.9402,74.8107,82.7263,11,11,,,1116,0.0,11.45294943770456,0.0,11.091811019885867,0.0,0.0,12.716873095756258,14.332191981438022,0.0,0.0,0.0,12.831164551098029
1115,281.8863,281.886,281.8865,78.7294,72.8732,86.064,145,145,,,82,19.461886351240064,20.07929392808986,19.73571629661958,19.410326690841355,19.148147093379002,18.76461151346226,18.14591662568748,19.374773249593098,19.169586657262638,20.913970628786874,19.309045379536045,19.48896483426674
1116,281.9053,281.9048,281.9057,58.9534,24.3105,61.6652,84,80,,,6,0.0,0.0,0.0,18.801491299222835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,282.0479,282.0478,282.0482,215.4574,213.9812,217.5156,28,28,,,1108,0.0,0.0,0.0,18.707845732832048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,282.0848,282.0847,282.0849,145.9987,136.2619,157.6775,64,64,,,837,0.0,0.0,0.0,18.42182615597154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,282.7782,282.7781,282.7784,31.152,29.5043,32.1804,19,19,,,501,0.0,0.0,0.0,0.0,14.289685012948112,0.0,14.289582386378022,0.0,0.0,12.894257717208008,11.792828996936986,13.205533290601236
1120,282.842,282.8418,282.8421,30.4247,28.3771,31.2428,9,9,,,502,0.0,0.0,11.20267493104694,16.297139174493612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,282.8921,282.892,282.8924,326.6926,325.545,328.3572,41,41,,,421,0.0,0.0,0.0,11.481997643806952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,282.9023,282.9019,282.9025,26.3155,24.3105,27.7725,83,83,[71][M+3]-,,62,0.0,0.0,0.0,18.087529533968915,11.906300309444472,12.012426005879194,0.0,0.0,0.0,12.871502218676026,0.0,0.0
1123,282.9165,282.916,282.9169,59.3603,57.6904,62.1412,65,65,[73][M]-,,78,0.0,0.0,0.0,18.369120935736376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,282.9367,282.9365,282.9369,26.8961,24.4379,27.9923,130,130,,[M-H]- 283.941,3,0.0,0.0,0.0,18.765568260155813,13.584164143269486,14.02248254278161,13.467279865861823,0.0,14.108721903242706,14.841579067185368,10.381061752364134,12.09375107214831
1125,283.0688,283.0683,283.0689,161.1795,159.9786,169.5213,57,57,,,704,0.0,0.0,0.0,18.957783232677357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,283.0827,283.0825,283.0829,286.486,284.8977,287.5083,113,113,,,584,0.0,0.0,0.0,20.46912315401899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,283.1191,283.1189,283.1193,342.7157,341.6332,365.1186,108,107,,,773,11.512828795813933,10.286457514451822,0.0,18.89160988788831,0.0,10.225692538505559,0.0,0.0,0.0,0.0,0.0,10.108141734990545
1128,283.8562,283.8561,283.8563,380.2548,302.4615,454.0103,116,16,,,1190,18.669036015558206,18.79343126081306,19.3378458102276,17.086971431714634,17.602327539677614,17.66507732948904,17.987907577104224,17.52108143682167,18.548327931761307,15.35512750483691,18.33199036166403,17.979459676576262
1129,283.8834,283.8831,283.8836,78.7294,72.8732,86.064,145,145,,,82,19.37818637194177,19.97200884032062,19.69260792597962,19.3669029948445,19.139199610718066,18.277588439320702,17.994529590314997,19.178616666195293,19.042965818071202,20.846889471744724,19.16346186861499,19.402915357165064
1130,283.9143,283.9137,283.9147,59.3603,57.1859,62.8371,99,99,[73][M+1]-,,78,0.0,0.0,0.0,19.068841872394394,10.300177246558114,0.0,0.0,0.0,10.323046055825275,0.0,0.0,0.0
1131,284.7753,284.7746,284.7757,31.0316,29.5043,32.1804,45,44,,,503,0.0,0.0,0.0,17.031691186743583,15.48239863537973,14.341457411673888,15.126236577127896,15.513651918461791,14.719166759585418,13.258406195276885,13.269879276288238,14.277791235834082
1132,284.8415,284.8413,284.8418,533.0111,505.2425,572.0192,88,18,,,539,18.78960298605201,18.6547300229123,19.76464791782346,18.50035898350547,18.255037683678832,18.48184278737586,18.358364327448978,18.38230733194424,18.90582788430999,20.37326554401295,18.965114903982816,19.167919585049216
1133,284.8901,284.8899,284.8903,326.7433,325.545,328.3572,41,41,,,422,0.0,0.0,0.0,12.569037938676685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,284.925,284.9248,284.9255,29.6602,22.1908,30.4448,29,29,,,365,0.0,0.0,0.0,18.453538742217322,12.037972247983515,0.0,12.930826049345178,0.0,0.0,12.422206047276376,0.0,0.0
1135,285.062,285.0618,285.0622,84.961,77.7867,89.9542,52,52,,,1046,0.0,0.0,0.0,18.463698074050885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,285.1136,285.1134,285.1137,328.4086,327.4781,328.9909,22,22,,,188,0.0,0.0,0.0,16.09966172105828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,285.1136,285.1135,285.1139,377.4275,376.7828,377.8045,12,12,,,192,0.0,0.0,0.0,14.732318182691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,285.1711,285.171,285.1712,267.7681,265.4049,269.5863,125,125,,,270,0.0,0.0,0.0,19.597319255740928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,285.8804,285.8802,285.8807,73.6759,72.9867,79.9697,39,39,,,1117,0.0,18.245458522944425,0.0,14.211311062950019,0.0,0.0,15.844209299627002,16.972905897736222,0.0,0.0,0.0,16.86095317293037
1140,286.7724,286.7723,286.7728,31.1147,29.5043,32.1804,23,23,,,504,0.0,0.0,0.0,0.0,14.598226034513448,14.089974293008124,0.0,0.0,0.0,11.573063144827135,11.480080824638247,0.0
1141,287.0235,287.0227,287.0237,270.8543,239.4504,273.3665,156,133,[74][M]-,,839,0.0,0.0,0.0,22.192368425422973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,287.0446,287.0445,287.0448,172.437,169.2319,179.9269,63,63,,,1162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,288.0268,288.0266,288.0271,270.8653,269.2532,272.3629,100,100,[74][M+1]-,,839,0.0,0.0,0.0,19.000497235717724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,288.1205,288.1203,288.1206,151.6897,141.6192,155.3199,19,19,,,713,0.0,0.0,0.0,13.24080530131804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,288.712,288.712,288.7121,6.8643,6.2758,7.6257,12,12,,,1195,16.889778724556386,15.16302984926763,11.436275877023357,18.295470996843278,17.854068423495622,15.333629112580955,16.20506730466026,15.496225788695671,15.986977873388232,15.423911304844287,15.479116038864271,14.731088484157993
1146,288.8064,288.806,288.8068,1.6734,1.0222,2.4405,154,154,,[M+Cl]- 253.837,40,18.98034104865481,18.259857321788093,19.170114773876396,19.091847245373682,19.342284395507075,18.488633265930805,18.17412708388088,18.12684077781986,18.134493771644415,20.281113820837646,18.372555259256703,18.1558916949939
1147,288.8772,288.8768,288.8777,63.4789,59.0836,67.6167,106,106,,,44,0.0,0.0,10.797456896171047,18.788532864267527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,288.8773,288.8771,288.8776,404.0012,402.9081,404.5732,13,13,,,26,0.0,0.0,0.0,13.388423668986352,0.0,14.444353002915518,0.0,11.836199729763987,12.273276653608054,12.59885855548438,12.77915857443346,0.0
1149,288.9369,288.9362,288.9373,26.8964,24.4379,28.0034,145,143,[75][M]-,,3,0.0,10.581118097538047,0.0,25.9176100286282,18.583260926867506,20.112284201143147,19.5976516744204,18.934990746551744,19.38971892437463,21.143281902341382,18.63176089578507,17.6756617301428
1150,289.07,289.0698,289.0703,39.4665,37.8097,41.3335,14,14,,,667,0.0,0.0,0.0,17.62498736630149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,289.886,289.8856,289.8862,31.9934,30.7582,32.9356,12,12,,,505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,289.906,289.9059,289.9062,317.9535,317.7841,319.5961,13,13,,,1132,17.827160247261784,12.390411798531737,18.21364436964597,15.55790469853955,14.368272005700781,11.93855170905146,15.325353621701757,15.610484153634859,16.128065244065183,0.0,11.000179432034793,14.435231640493363
1153,289.937,289.9365,289.9375,59.3318,57.4664,62.1995,49,49,,,941,0.0,0.0,0.0,14.688162069442152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,289.9382,289.9377,289.9384,26.8964,24.4379,28.0034,139,137,[75][M+1]-,,3,0.0,0.0,0.0,23.18861142568809,14.238760214276427,16.548224551926292,14.767623317475799,15.682479865150084,15.863485384609037,15.770945740140267,15.495971179546007,13.713659033280171
1155,290.021,290.0208,290.0213,326.6409,325.4715,327.6078,12,12,,,423,0.0,0.0,0.0,15.868108368937222,17.814776816318844,17.77803730300318,17.629699285241777,17.81270977871828,17.867822544855198,19.919724230497444,18.264467026663887,18.214182235064012
1156,290.0885,290.088,290.0889,43.8388,39.3679,65.6338,167,125,,,112,0.0,0.0,0.0,19.88358569513612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,290.8034,290.8027,290.8036,1.6335,1.0222,2.2473,40,40,,,40,17.085883836179093,18.62522756312667,18.431107964774665,18.348300776004866,17.04130459223427,17.85148199543912,17.1788478017085,17.018655037096412,16.482124105021814,19.144364195420668,17.89464634260791,17.609123285310837
1158,290.8742,290.8738,290.8747,63.3164,29.0713,67.6167,108,108,,,570,0.0,11.020177478363964,0.0,18.60266435365403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,290.9344,290.9341,290.9346,26.8964,24.4379,28.0034,138,137,[75][M+2]-,,3,0.0,0.0,0.0,23.102952223351416,15.5291171260214,16.89278254307269,16.77784184189993,14.709693052826884,13.834956851296907,16.429100610880557,15.313591205326631,14.68444047691969
1160,290.9407,290.9399,290.9409,26.8964,24.4379,28.0034,146,137,,,3,0.0,0.0,0.0,20.426347625534643,0.0,11.365946938557592,0.0,0.0,0.0,12.948203972071315,0.0,10.969276496142506
1161,291.8769,291.8768,291.8771,172.3257,145.0109,184.031,17,12,,,1163,0.0,0.0,0.0,17.037432121430896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,291.9377,291.9375,291.9379,26.8964,24.4379,28.0034,137,137,[75][M+3]-,,3,0.0,0.0,0.0,18.413831456033396,11.460341688267459,11.63429999016889,12.129429367137334,0.0,0.0,0.0,0.0,0.0
1163,292.7122,292.712,292.7124,357.246,276.0556,405.8142,239,38,,,1018,17.975752013555134,14.339001976300272,16.538930739574948,19.41436941035331,19.306846955511,18.772381436060428,19.172969642940853,19.315717847924983,18.20725289100077,18.251554037427184,18.41657783108789,18.791856318428124
1164,292.8183,292.818,292.8187,30.9387,28.6387,31.6056,133,133,,[M-H]- 293.832,9,0.0,0.0,0.0,20.10562871023141,11.495927605421858,14.732561591396664,0.0,10.794824215669314,12.65895643680851,10.420399341253773,0.0,0.0
1165,292.8277,292.8274,292.8281,30.9917,29.1396,31.7509,51,51,,[M-H]- 293.832,9,0.0,0.0,0.0,15.69748574900457,12.513028016763304,0.0,0.0,0.0,0.0,12.42041481493175,0.0,11.673936921468766
1166,292.9297,292.9294,292.9299,26.8964,24.4379,28.0873,137,137,[75][M+3]-,,3,0.0,0.0,10.022243018570663,20.306024847901828,12.003362093448215,13.454871398202577,13.128711981200153,10.861858362049496,0.0,0.0,10.338643121861148,11.057642342370295
1167,292.9584,292.9581,292.9587,26.1893,25.4135,27.4702,52,52,,,62,0.0,0.0,0.0,16.790298098891963,0.0,15.271565057408075,15.260046284966323,0.0,0.0,16.52390220248526,12.42907225005341,15.47322821135856
1168,293.1147,293.1145,293.1147,220.1989,218.217,238.9546,9,9,,,955,0.0,0.0,0.0,18.29314688090538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,293.1433,293.143,293.1436,478.1224,475.7736,479.7129,88,88,,,281,0.0,0.0,0.0,19.084568767066713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,293.1511,293.1509,293.1514,244.2182,240.4319,246.14,24,24,,,728,0.0,0.0,0.0,18.60682419503525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,293.1797,293.1793,293.18,476.3712,444.2038,485.8534,190,131,[76][M]-,,275,10.918786719091948,0.0,10.160411325164592,20.189327986284425,18.451980692077154,14.285736278878678,21.51208703906393,12.857540189462414,0.0,20.178838643095624,0.0,0.0
1172,293.7107,293.7102,293.7109,343.2267,234.2853,385.8746,187,26,,,774,17.301736395667888,15.088105661205311,16.147781430857105,19.68640810671544,19.370235877828062,18.00468830493264,18.86141314152099,18.9614451231947,18.027911910025335,17.47039197472873,17.67472656623706,17.985594982398965
1173,293.8739,293.8738,293.8742,172.2725,145.0109,184.031,14,10,,,1164,0.0,0.0,0.0,16.1357075535573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,293.9432,293.9426,293.9435,59.4219,57.4664,61.9118,10,10,,,942,0.0,0.0,0.0,15.864635857524977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.347380510782644
1175,293.9716,293.9715,293.972,212.2434,211.1539,215.2684,26,26,,,916,0.0,0.0,0.0,18.49754940229287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,293.9716,293.9714,293.9717,294.1008,293.0542,294.8822,15,15,,,449,0.0,0.0,0.0,14.800744391872314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,294.0558,294.0556,294.056,336.0854,334.9194,336.6553,31,31,,,573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,294.183,294.1828,294.1832,476.3712,475.1854,482.2257,24,24,[76][M+1]-,,275,0.0,10.613523592475268,0.0,16.385119161619045,14.823334165180935,0.0,18.14830159690162,0.0,0.0,0.0,0.0,0.0
1179,294.7088,294.7086,294.709,359.1388,330.4092,398.8823,253,45,,,245,18.12178776167534,16.105971822247405,17.332801478543995,19.987969753524148,19.347294411468702,19.030943404493783,19.670195879757333,19.56318307049022,19.012534592300753,18.033562398491785,18.91336681102116,19.081911729458188
1180,294.7087,294.708,294.7089,305.0826,224.4378,328.1598,168,37,,,71,18.219581930176677,18.094265995228227,16.577609544465176,19.920928138951183,20.039548375354574,19.469857559794875,19.34774764774735,19.827595100332214,19.076163944466195,14.979768839742286,18.99867071477339,19.3447271592221
1181,294.8154,294.8151,294.8157,30.9239,28.6387,31.6056,132,132,,[M-H]- 295.827,9,0.0,0.0,0.0,20.034101369506402,11.351156428714116,13.987317857541784,0.0,13.083435190794392,14.845807845180934,0.0,11.3024129448398,0.0
1182,294.8248,294.8243,294.8251,30.9867,29.1866,32.1804,46,46,,[M-H]- 295.827,9,0.0,0.0,0.0,16.554615459784838,13.35217105358862,0.0,0.0,0.0,0.0,0.0,0.0,11.644358229809265
1183,294.8856,294.8854,294.8859,26.8285,24.4379,27.9923,141,140,,[M+Cl]- 259.92 [M-H]- 295.897,3,0.0,0.0,0.0,22.072630745243256,18.048345241374598,18.885899122056262,17.910185410686427,17.45783999643062,18.375060363860836,19.771290820871368,17.201288400607186,16.348650280847824
1184,294.8861,294.8856,294.8865,57.9353,56.5288,60.5606,32,32,[77][M]-,[M+Cl]- 259.921 [M-H]- 295.898,6,0.0,0.0,0.0,17.612600934554724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,294.8932,294.8931,294.8935,28.3062,26.7566,29.1216,17,17,,[M+Cl]- 259.92 [M-H]- 295.897,3,0.0,0.0,0.0,16.809104347089164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,294.8946,294.8941,294.895,57.3227,29.7024,59.7599,49,46,,[M+Cl]- 259.921 [M-H]- 295.898,6,0.0,0.0,0.0,17.94245651492186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,294.9272,294.927,294.9274,27.3423,24.8716,28.3367,48,48,,[M-2H+Na]- 273.96,3,0.0,0.0,0.0,16.673689942115004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,294.9539,294.9534,294.9542,29.1954,26.6171,30.2207,134,133,[78][M]-,,366,0.0,0.0,0.0,21.429760462369362,15.901500676329599,18.856957664559868,18.440380427858898,18.383214927417335,15.799514721061117,19.860535247066963,18.111014982996025,17.166033496503868
1189,294.9781,294.978,294.9784,204.2949,202.5189,209.9039,98,98,,,743,0.0,0.0,0.0,19.122219141828676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,295.0285,295.0284,295.0286,319.5471,318.4681,319.8713,13,13,,,207,0.0,0.0,0.0,14.276118818122365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,295.03,295.0298,295.0302,158.1151,152.242,161.9742,48,48,,,1089,0.0,0.0,0.0,13.486279460784814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,295.1303,295.1301,295.1305,271.6809,269.2532,272.9644,16,16,,,55,0.0,0.0,0.0,17.34408839111525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,295.1402,295.1401,295.1403,238.3431,234.6969,239.5943,13,13,,,1122,0.0,0.0,0.0,0.0,13.887454091761194,0.0,11.801861943437759,11.586004590435214,0.0,0.0,0.0,10.507768423585594
1194,295.1588,295.1584,295.159,551.8926,547.7404,560.1718,88,88,,[M+Cl]- 260.197,1036,0.0,0.0,0.0,19.341669601740538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,295.7365,295.7364,295.7366,460.1107,432.5391,485.7822,42,11,,,230,18.96286408774172,18.726991938804893,18.67951972781432,19.459720905085746,20.319117986814092,20.30624097257358,20.204116084015947,20.52884571076826,20.782685736370485,19.189144069321753,19.92657941945557,20.64352897404423
1196,295.887,295.8869,295.8872,333.1178,331.9547,334.0309,39,39,,,92,0.0,0.0,0.0,16.188642874865355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,295.889,295.8888,295.8891,26.4486,25.0782,26.9956,17,17,,,885,0.0,0.0,0.0,15.700409338379043,12.719299305422613,13.133141960428224,12.109178560238604,0.0,10.374039846235197,0.0,10.61739593326742,0.0
1198,295.8924,295.8918,295.8928,57.3519,46.6183,62.1712,94,82,[77][M+1]-,,6,0.0,0.0,0.0,18.855352605283336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,295.9543,295.954,295.9554,29.1725,27.5012,29.7024,12,12,[78][M+1]-,,4,0.0,0.0,0.0,18.381925252402727,13.06685281681676,0.0,15.305964591196279,13.728852846660082,11.459680576500077,13.347140756589658,14.330485986081435,13.541287939879696
1200,296.1004,296.1003,296.1005,166.4259,164.8929,171.0879,12,12,,,782,0.0,0.0,0.0,18.16941840208302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,296.7057,296.7056,296.7058,357.9755,331.3203,379.2603,97,20,,,1019,17.114907192003965,15.61589977944318,16.560133941032063,18.917980577586842,19.16726999923567,18.441485002691113,18.62057746756527,19.219233008716998,17.896259771338546,17.102040560239562,18.04626401135109,18.438201815693244
1202,296.7057,296.7056,296.7058,307.3246,273.0955,327.9709,51,12,,,71,17.619602307197844,16.948371592846094,15.800913822473042,19.225138393320517,18.93417808676563,18.667429293587325,18.95680428372292,19.427256939657497,18.02338684529681,15.345012343765376,18.241113530104247,18.455852291618864
1203,296.7438,296.7435,296.7441,2.9036,1.6038,5.0287,150,150,,,756,18.99232758467177,18.47403116899953,18.71160117992173,19.68501086962023,19.77915825982676,18.299258315841254,18.31868955211604,18.388588249684446,17.88975139655389,19.759198364357378,17.938663554252408,17.89033847480192
1204,296.8124,296.812,296.8127,30.9744,26.8116,31.6056,77,77,,[M-2H+Na]- 275.829,9,0.0,0.0,0.0,18.336545163969777,0.0,11.543972235188841,0.0,0.0,11.850530767161278,0.0,0.0,0.0
1205,296.8599,296.8596,296.8605,31.0702,29.1301,31.8321,19,19,,,506,0.0,0.0,0.0,16.572573292181477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,296.8826,296.8824,296.8832,26.7904,24.4379,58.5152,139,137,[79][M]-,,3,0.0,0.0,0.0,20.325083664339704,16.181651028242374,17.30073952745093,15.593735680541933,15.297757650472244,15.745527802825537,16.426151062460107,15.339632402539936,12.99896015457957
1207,296.8908,296.8901,296.8915,30.2111,27.8114,59.5063,119,97,,,507,17.642500077072732,0.0,0.0,17.492813473509152,21.0815760570035,21.4871670016778,22.29934352965942,22.54302343997544,22.145200721703112,22.626486488973566,19.447607936864287,21.49713453506285
1208,296.9507,296.9503,296.9511,256.0312,253.8685,257.5404,91,91,,,520,0.0,0.0,0.0,18.227286970558893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,296.9514,296.9513,296.9516,29.2073,27.4167,30.2207,16,16,[78][M+2]-,,4,0.0,0.0,0.0,17.843050234151747,0.0,15.61004728427719,15.788011547033108,0.0,11.719777426349538,14.762442938246796,15.106181557161038,14.189468302852102
1210,296.9794,296.979,296.9796,51.5463,46.6183,59.1976,13,12,,,1124,0.0,0.0,0.0,13.636995507023878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,297.0654,297.0653,297.0655,165.8045,160.5095,167.667,12,12,,,256,0.0,11.70011656306314,0.0,13.838604512520972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,297.1137,297.1134,297.1138,392.8372,391.8193,393.7672,131,131,[80][M]-,,102,0.0,0.0,0.0,17.872970798653114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,297.117,297.1169,297.1171,429.7833,428.7887,430.7068,13,13,,,1179,0.0,0.0,0.0,11.509348844167013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,297.1533,297.1528,297.1536,551.5595,530.6334,580.1646,123,88,,[M-2H+K]- 260.197,1036,16.063114242457843,16.379970381784695,14.907273588705308,19.512016876402534,16.543045552447058,14.529439016567192,13.67797877412488,15.440984381313163,14.25445433933262,12.048643571101216,16.335309614322565,15.40303452683871
1215,297.8663,297.8661,297.8665,264.0502,237.2032,265.9174,33,29,,,271,21.717365370276656,21.857591854185536,20.950455519409488,17.496830810442496,0.0,0.0,0.0,0.0,0.0,10.991490088244843,0.0,0.0
1216,297.8785,297.8783,297.8786,26.8964,26.2967,26.9306,20,20,[79][M+1]-,,3,0.0,0.0,0.0,14.96975731973598,14.73297236096314,15.58265064933803,15.606709634238516,13.971326760702528,15.512355016150133,14.646778651732376,12.816532392617244,14.47329275782438
1217,297.8841,297.8838,297.8842,333.1256,331.9894,334.0309,32,32,,,976,10.150374127344998,0.0,0.0,16.25860473279841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,297.8895,297.8889,297.8899,57.447,48.8955,60.4411,62,55,,,6,0.0,0.0,0.0,18.463335506921997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,297.9471,297.9469,297.9473,294.1343,292.4014,295.0571,72,72,,,8,0.0,0.0,10.612840755302566,18.8258977271512,19.99770951267686,19.272022268606126,19.1979973553036,19.541339413449982,19.322398532122154,21.487936516055093,19.54526400273788,19.737407845087063
1220,298.117,298.1168,298.1172,392.7727,392.1673,393.5756,65,65,[80][M+1]-,,102,0.0,0.0,0.0,14.332219101893717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,298.1566,298.1564,298.1568,548.8626,545.3582,555.9765,15,15,,,214,10.238610877517672,12.959045971731262,0.0,16.87895320784982,13.160901353324315,0.0,0.0,0.0,11.126799511653351,0.0,11.513933593211107,0.0
1222,298.7408,298.7406,298.7411,2.8866,2.1716,4.6097,157,157,,,40,19.169013782611724,18.699067004344364,19.13787576365774,20.06218265491344,20.052821884408424,18.471128846855496,18.68388478405035,18.764200692761218,18.53962364238714,20.103553896313837,18.284074235111703,18.456224043078414
1223,298.8352,298.835,298.8357,1.6626,1.0222,2.4405,159,159,,[M+Cl]- 263.866,40,20.54296558299552,20.891557927266444,20.05870453571877,20.113659433614437,20.05052372812924,19.465954140852467,19.215700645416078,19.128691128034664,19.338581468029005,21.368583864505432,19.270134729180945,19.217967536501398
1224,298.8786,298.8783,298.8789,26.4767,25.313,27.4797,30,30,[79][M+2]-,,3,0.0,0.0,0.0,15.70457696806849,12.700487585879483,13.422982908352635,0.0,11.670051965043697,12.970696671379649,14.311217005741902,11.430597235264488,12.607765721427219
1225,298.8877,298.8876,298.8879,29.202,27.8693,30.9928,14,14,,,4,17.119037767095577,12.071768036451584,0.0,20.783406640166675,20.439392670706468,20.754073224439615,19.65900094790514,21.701759526745814,21.517438561806674,22.03390334504133,18.5917399718207,16.983657797978918
1226,299.1253,299.1252,299.1255,216.606,215.2342,218.9238,20,20,,,1174,0.0,0.0,0.0,16.12266204983312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,299.7306,299.7304,299.7306,469.907,434.0952,532.5398,93,48,,,670,18.50912801221073,17.72343579617725,17.715766641774877,18.772639295494994,19.086103058018725,19.51967703546601,19.29052063632829,19.396673600952077,19.593177658755724,18.322609423740843,19.145660503700544,19.096251982974383
1228,299.7307,299.7305,299.7308,409.3398,361.7996,424.0357,212,45,,,721,17.701492363427757,16.062844316289464,17.59017996864868,18.982470547703674,19.75028387279881,19.36850256957538,19.278814732699505,19.674194088358284,20.054641282603132,16.72829022264314,19.991749773824658,19.871753939924034
1229,299.7307,299.7306,299.7311,461.0218,429.7897,532.4229,411,74,,,225,18.722296205437335,18.10473310064165,18.62739308458987,18.398604507909635,20.312674303003895,19.83421879568456,19.56060129823702,19.90143930464809,20.19591883286105,17.006754706326504,19.853996768063507,20.04892544260028
1230,299.8634,299.8632,299.8635,264.5045,263.6621,265.9174,16,16,,,272,10.790946390942988,0.0,11.775934343975816,16.629855821794095,0.0,10.681264053599707,10.794883847121755,0.0,12.67288555963627,0.0,0.0,12.401696169702925
