,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,X1,isotopes,adduct,pcgroup,T_O3B7,W_O4B7_avg,R_O5B7,F_O6B7,W_O11B7,F_O13B7,Sa_O14B7,M_O16B7,W_O18B7_avg,F_O20B7,Sa_O21B7_avg,M_O23B7,Sa_N4B7_avg,W_N8B7,W_N22B7,W_N29B7,Sa_D2B7_avg,W_D6B7,Sa_D9B7,W_D13B7,Sa_D16B7,W_D20B7_avg,T_O3B61,W_O4B61_avg,R_O5B61,F_O6B61,W_O11B61,R_O12B61neg_54,F_O13B61,Sa_O14B61,W_O18B61_avg,F_O20B61,Sa_O21B61_avg,M_O23B61,T_O24B61,W_O25B61,Sa_N4B61_avg,W_N8B61,Sa_N11B61,Sa_N18B61,W_N22B61,Sa_D2B61_avg,W_D6B61,Sa_D9B61,W_D13B61,Sa_D16B61,W_D20B61_avg,M_O2B84,T_O3B84,W_O4B84_avg,R_O5B84,F_O6B84,W_O11B84,M_O16B84,W_O18B84_avg,F_O20B84_avg,Sa_O21B84_avg,M_O23B84,T_O24B84,W_O25B84,Sa_N4B84_avg,Sa_N11B84,W_N15B84,Sa_N18B84,W_N22B84,Sa_D2B84,W_D6B84,Sa_D9B84,W_D13B84,Sa_D16B84,MQ Blank neg (batch 1),MQ Blank neg ,MQ Blank neg ,"MQ Blank neg (batch 2, 07.30.18)",MQ Blank neg,MQ Blank neg,MQ Blank neg ,MQ Blank neg ,"MQ Blank neg (07.31.18 rerun some samples, new aliquot)",MQ Blank neg,MQ Blank neg,MQ Blank neg,UW O18B84 CTL neg ,UW O14B61 CTL neg ,UW O11B7-CTL neg,UW O14B7-CTL neg ,UW O11B61-CTL neg ,UW O11B7-CTL neg redo,UW O14B7-CTL neg redo,UW O11B61-CTL neg redo,UW O14B61-CTL neg redo
1028,266.80427,266.80389,266.8046,30.94597,29.01,31.82631,72,72,,,9,16.815002377090224,16.70961468946208,17.328758179560825,16.911304681525678,16.873493306397386,16.996401592374404,17.409735933608978,16.914241742917987,16.70923079792884,16.61368123636336,17.175243982205195,17.304836237097874,17.182036712169936,17.335237124657926,14.805802736983189,16.242291132705294,17.595847249151028,16.86190751815171,17.41423597578418,17.11233598715981,16.22885426399761,18.144424759160103,15.943865482761716,15.352137405102921,17.088349070742428,15.474990932580887,18.61780251262064,6.497049612413219,17.58223496450998,17.018140213685225,16.16492770543322,15.22876162361452,17.822679064912784,17.621394439055113,16.776490113068032,15.75593898081734,17.5853231540374,17.33537358929101,17.986607563869427,16.256981263464127,17.501827150338336,18.24088517876798,12.994099224826439,17.739345013763774,15.62471869428559,16.246513045611692,17.137481250159155,14.880050055569328,15.799868888437825,15.260810254610911,4.1494626847708105,16.36900852470814,15.42010364361419,9.924937980671405,15.911643988688743,16.356439030633044,15.64026096133085,16.51862066222761,16.88215086149277,4.1494626847708105,16.695489032987425,16.58289281865658,16.433115988651185,16.31648654717505,8.298925369541621,16.362417003487753,8.888163982133083,11.243249408491259,14.791587204563495,14.017039909318058,0.0,12.717855596772525,11.377036482476198,0.0,0.0,11.99516805353209,0.0,10.818157374283434,10.46564732563086,0.0,11.023410347286484,0.0,16.13592443494154,16.978942195623297,15.746311555166503,16.342168229242862,16.98595885722609,16.327402209986406,0.0,15.245434819631463,15.201663479615824
1029,266.92507,266.92482,266.92528,26.75445,24.31049,28.00344,109,109,,,3,18.282232379026656,17.635135134043864,17.785043200300567,18.15552694781108,17.891133037315175,18.291740246912557,17.435339635538092,18.021274338621133,18.127701412419054,18.383656814278446,17.906155061069164,18.22449855806424,17.69113762208726,18.100440715957355,14.912067498046158,17.129342965953033,18.22763261222171,18.19670485317088,17.609919551554277,18.93107291913506,14.730842701361853,18.65375447017548,18.780098732511075,18.258683784943166,18.14954546754382,18.300098183324053,16.717162602902135,18.34957097936708,17.98516500210267,18.040941926242052,17.945020334747,17.88870579655525,18.73152864300289,17.149224648660958,18.028726522256637,16.72328349165703,18.53978843780817,18.193130145378397,16.95774468608526,17.033343918084405,17.520284031848455,17.424951614747396,18.209318773926842,17.04232195609877,17.900957140792457,17.783049512854735,17.81871915997943,17.887873093559154,18.671100624836857,18.201762803669617,18.404900321177053,17.90659422399191,17.760397694115795,18.25486273464631,17.96484484696701,18.111513911863973,17.846405311006976,18.2199485073686,17.71026936600782,20.19549396440573,17.994685202227274,18.358143121705584,18.225409734669963,18.300743550740478,17.771465889125977,18.05115132234261,18.106804679034536,17.21104578701285,18.513674909291176,18.10520282490905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.254832762672866,0.0,10.83361993831693,0.0,11.312711061989992,11.629652680836058,12.669844955131476,0.0,0.0
1030,266.94667,266.94616,266.94707,57.38172,46.95428,62.65812,136,103,[67][M]-,,426,20.25214767608436,19.663759863713956,20.843896795970526,19.440918133203223,12.121282905265568,20.686242361377378,19.39403217020926,20.051882958790994,20.525601558168432,19.788104826640257,19.546562393429944,20.29563067323548,18.024438944408114,20.382543597254585,6.060641452632784,18.016724311109606,19.65327874944031,20.147837311858954,16.27976087052696,20.13857213770719,16.941766415792312,19.64539254057727,21.673042439689723,20.877567267610054,20.32745768173418,21.369925523102115,18.418468036969937,19.564104422212047,17.069939195522675,19.578142786557322,20.65687205257187,20.897354891820957,18.378088191027235,18.514719853412767,20.52153051220794,10.67816346414329,20.572182861006787,21.071825431895753,20.977924636056787,18.280487000396164,20.535756464005104,16.54319322387248,20.267088983649728,20.692107706189613,20.727386177286363,5.339081732071645,19.133750447724534,19.940729024127354,19.169763390801126,19.350008547873056,20.395986401926272,20.52211011774607,20.612291847782494,20.90462012943579,20.358595349571207,20.53062602490153,20.325285325651482,20.453003176146016,19.58793192496029,22.255680064677033,20.491091019343003,21.457327241256365,20.93935799667546,21.65437412847012,9.584881695400563,20.833009877899762,19.986381913871192,19.467034540728392,21.513880498245946,21.167443543893288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1200657777253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,266.95247,266.9522,266.95268,25.35017,24.89119,26.65551,14,14,,,77,2.385988458398878,4.771976916797756,16.52243345851029,2.385988458398878,13.69198220319634,13.112549472226208,9.475848264181066,2.385988458398878,12.421461069294214,12.024514564334291,13.728131436581833,16.105208439889953,7.316081160490794,13.326340677832055,19.360183253907493,10.142682624140642,2.385988458398878,2.385988458398878,2.385988458398878,2.385988458398878,21.843510190385135,18.077950251976656,2.8851935026211244,7.545614113059588,2.8851935026211244,13.282342453595586,18.88062589334815,2.8851935026211244,2.8851935026211244,2.8851935026211244,2.8851935026211244,2.8851935026211244,5.770387005242249,17.230314420938782,12.870914256842477,17.210070490598877,2.8851935026211244,14.785562944663582,2.8851935026211244,2.8851935026211244,2.8851935026211244,2.8851935026211244,13.89547051041497,18.67408195998955,2.8851935026211244,14.522696735944075,12.062309551155355,3.438284088636639,3.438284088636639,3.438284088636639,3.438284088636639,20.57714509113826,15.100066455253987,3.438284088636639,11.380220645675704,14.17434384022284,10.433374679676898,14.924052340613985,3.438284088636639,11.967777772258609,6.876568177273278,3.438284088636639,3.438284088636639,11.233191375281233,3.438284088636639,3.438284088636639,13.45761645443722,12.166194211125456,15.382250503282044,19.230293881736635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.680303213490829,13.283113374578864,17.975408513647956,16.72488809092455,17.852087163958004,16.880352447643435,18.20215880851511,17.175886413101452,17.734381238209075
1032,267.07254,267.07204,267.07288,40.10287,37.18722,42.85779,92,92,,,666,18.284443609141025,17.342792960476217,18.15719657269973,17.4068824751282,18.264207778401765,17.67618244002554,4.203935024821999,17.494616140052266,17.619478187831866,16.79475171812055,14.051263781685698,17.499731121720185,17.141935499891346,18.324343740715967,4.203935024821999,4.203935024821999,8.407870049643998,17.621384318276583,13.517293504367327,17.9533395254005,4.203935024821999,17.488518075495985,18.39932352089742,17.802938435683714,17.753912677194133,18.46645278672929,16.578317170445693,3.9802017066875623,16.85857413190696,17.427173530495097,17.436810499552656,19.32013393813622,13.449918949658056,17.45620058219918,17.964501806827833,3.9802017066875623,17.9835146700631,17.706207517846316,3.9802017066875623,16.5797704854424,18.164237459548307,7.960403413375125,17.419621211169996,17.27545931136786,18.060558296954028,16.35149741639303,17.00467431682882,17.55220048763703,18.14418426126964,17.761188618782917,19.542931611784663,18.27119010074131,7.804169446390847,18.51093439574021,18.562649807875854,15.608338892781694,18.572828791468236,18.832480692431528,17.766980292098147,20.845591758026337,18.737961992308513,18.78002060866801,18.742195393952347,19.11239893993498,18.78431539545869,19.46105421905753,17.95005579371248,16.941278282378946,18.072439197031553,19.381701706630874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.01960289322794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,267.07383,267.0737,267.07397,147.17812,135.66843,157.67749,103,103,,,836,15.882703722914217,20.752148776851918,16.436834270842024,15.503495824527143,20.69492804255054,18.031128575834867,18.09972883424105,18.71137589567568,19.800310114771456,17.926685773378885,7.362741984724962,17.908273442640134,19.335562246919864,20.28636666838941,18.5415557436814,3.681370992362481,19.222049264119036,20.78554136364158,16.706889136037745,20.56760853154609,3.681370992362481,16.607773238148233,17.917279932429153,18.887942715208474,2.488898485150251,2.488898485150251,13.450004913869991,10.57868050903154,2.488898485150251,20.5126677303436,18.417948969502767,2.488898485150251,4.977796970300502,2.488898485150251,2.488898485150251,2.488898485150251,13.481834768400718,17.839443029405572,17.397759544754592,20.160686868159825,18.462739374219147,2.488898485150251,18.577590388068902,19.185353344008686,18.92280662319083,18.14398593214391,18.39947253749809,20.327996023109836,18.07569120894133,20.89488540394418,20.694574130580914,20.01830534789472,18.254550353864634,17.791190693483912,19.791335758599708,17.654618795535292,20.062926847376787,15.362979245302705,18.78266237443103,17.92760510270998,19.494062526753673,19.96810688898694,20.19342815385207,20.731734361664746,21.842291983152364,20.44839907830558,20.302854171878675,19.845698998785696,20.496991686963213,20.423569180225318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.561696584225867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,267.12414,267.12393,267.12435,453.95712,453.40738,454.67334,95,95,,,144,12.483165843489896,16.266271837273134,17.071977501577294,17.280429860156993,17.19240851382505,17.131985835031642,8.548075207448584,16.935927112379517,17.252681911765517,15.851314580593746,11.780689780607528,16.79073919274962,17.106702768342608,17.05369109839317,15.825307620969602,16.33432517367575,16.329600102768808,17.483418828126236,13.784397562194384,17.46050294047304,12.565643149849263,18.010826916136292,16.07306785815769,15.487961909544026,16.85433462852035,16.736398215491928,16.048781265103262,17.629059595596505,17.370426864071533,17.172315171789275,16.985705990848608,16.8089654340013,18.529032142750633,17.186624695622168,16.772392492871994,16.616017627607736,17.50689672588937,17.463184619642806,16.755918779466345,16.01475317173914,15.128748867205628,17.448129907379432,17.544798101787936,17.099066565406538,16.88518304230737,13.758600020087167,16.837456624387997,16.437040796517522,14.665419694543205,14.592421095822063,15.911918922537643,15.876271923367474,17.327247600032347,17.5783477392385,17.585528878883732,16.7853164511264,17.768611638346393,17.211165345791517,15.89825961117626,19.75151095293817,16.26021786325342,16.980230091923104,15.804596926468856,18.325648287331383,17.269809551025368,17.090911514140014,16.646128399339126,15.571357162963471,16.856774362667778,15.059182233022208,11.62860823911759,0.0,0.0,0.0,0.0,10.439201045144904,0.0,0.0,0.0,0.0,0.0,0.0,16.976615754855693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,267.14393,267.14364,267.1442,545.57034,527.11292,553.08441,98,95,,,39,14.131798948293993,16.414337955842747,15.235776754600076,16.57627755440324,17.50222981604734,16.40888550812393,2.5435640113825975,2.5435640113825975,12.122526426548124,2.5435640113825975,6.740434935101265,15.689652450453913,14.49246697346723,12.394834250093293,13.038698128673602,9.658462107060283,5.087128022765195,14.17453749378646,10.608562293016773,19.274304270277735,2.5435640113825975,14.80996331295995,18.368700877018266,19.39691874178888,17.874183578767866,18.4268303840728,19.542643909979194,13.071446246853935,19.013052592950622,18.99940580343226,20.353396705540096,19.179290933323948,6.189032323229526,10.878740214122823,16.693258322363725,13.783673926160564,14.79364990180638,17.845243604889347,17.61502235383748,19.988308820992295,19.637791695959663,6.128927954192015,18.536109023508047,19.000760524496396,18.63582964394304,19.200760567311878,9.010044945083907,19.139270921407025,18.108658709303835,20.599480997927735,20.008257107686365,19.012493969394658,18.4171942230505,18.101514396721118,19.7190944663376,19.193922403789177,19.845885335421347,18.271131798441292,18.157979145155025,21.436373522708383,19.360241187397357,20.040205329280575,19.230633758760263,20.63579043205591,20.098997916819915,19.462746085506357,19.600524854786087,19.30949837732241,20.09900760854998,19.925741691213467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.712784883476044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,268.80133,268.80109,268.80181,30.95084,29.13962,31.82631,72,72,,,9,16.83848850440055,17.771647486174423,17.502666928354685,17.556675432648433,17.463803007426673,17.60216598260291,17.880370020104735,17.425601726871882,17.170163474770234,17.23842336686402,17.721604067254745,17.79275534977677,17.754108106473154,18.0243909266633,16.259810215630676,17.70246079702431,18.061085985503176,17.361753433201077,17.9482588807816,17.612997530348743,17.399312587322346,18.690404557817523,16.243792344410597,16.02354269459063,17.58009017242693,16.129513360190128,19.067055490412656,6.8128873925003965,17.879026265286228,17.626759967963608,15.156477247712187,15.685136395913425,18.316552053837594,18.14621306240499,17.15804133032357,17.193970126540332,18.170666184265208,17.825027386805072,18.49503362305375,17.49819925083969,18.125841998993675,18.840694588627244,13.625774785000793,18.244567298201098,17.47611283075989,16.743994487947017,18.11454664162836,15.201119838450804,16.302811936783968,16.05421820076053,2.3924983901327086,16.508268520716268,16.055386300629262,10.732503221397039,16.479450827996487,16.972250163316666,16.638417982720483,17.159704727733956,17.468341031622273,14.232381360138149,17.06354649249792,17.152011549668515,17.17061833038743,16.7819167029761,4.784996780265417,17.08284445859502,2.3924983901327086,12.280327025886454,15.354905034555198,17.033881357508843,12.55155205733591,13.101571161585547,11.396066463543157,10.196425096304255,0.0,11.002856123294315,11.071597726755316,0.0,0.0,0.0,0.0,0.0,14.270013661710223,17.644011914242995,16.170737810818792,17.08962884420045,17.37158644326488,19.733080978520462,19.042033367027997,18.494403568780143,18.37509385590221
1041,269.0459,269.04578,269.04604,384.51541,383.20624,385.34546,125,125,[68][M]-,,98,19.649673943506166,19.10080320351318,19.943194314520685,20.147747287036903,20.355313921869765,20.130643184246185,17.54174107765731,18.391685317321492,19.64524121549508,18.333213361468303,17.043664356118683,19.343452207173918,21.080267356102894,20.063819927644133,17.577351890864236,18.81929235731142,18.8469630940456,19.87270142449352,16.294965341129306,17.395262368978873,16.26896203375733,19.66035348183126,19.630463783256744,19.49715872511898,20.818239481302935,20.46585344769339,20.409468057426018,20.05464552724344,20.281410246289823,20.176270499710096,19.986435336185238,20.342263874236107,19.6815292457308,21.099253772809934,20.184624537509386,19.27247083568621,19.93544132458757,19.683306720881607,19.637473478202025,19.741620001663357,20.878468112979945,20.57997410686606,20.664723644551156,21.016807434535814,20.767445166970393,18.416393560325265,20.23004176397471,20.064926128429562,19.494601718435575,19.987697312554328,20.792558359405497,20.617158430125993,20.1750167100529,20.382743049980483,20.10552082908756,20.31287706179585,20.10385533599744,20.806209808921512,20.500585320447474,23.453357579286347,20.390656892464968,20.55977587402758,20.033107127473155,20.02705456534777,20.443364063257093,20.403727242802297,20.034999134408316,19.11329838153094,19.457590342086146,19.82719372656319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.207911210701297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,269.15099,269.15073,269.15116,324.87581,323.20389,325.58112,134,134,[69][M]-,,97,19.553911102085216,20.687305392598695,20.72997390134049,20.51904634358072,21.014577768267703,21.084003529334446,18.371398172674247,19.72077378741448,20.506194681207155,19.387581292414104,18.8118056868812,19.68457929141388,21.169053982803277,20.753603320081528,18.942982345432466,17.15743600930191,18.875819224833684,19.898351211073393,17.558382691390523,21.02711615200987,17.50374188420842,20.675206321231233,20.919040612683258,21.34541546045717,21.46376292254164,21.28268506769076,20.537054847940734,19.402220445479312,19.889697790835807,20.535258071595308,21.19053599171363,21.436407491212325,19.17674378565335,20.15029254622379,20.643466866812823,18.451226189528764,20.66833242596399,20.634506154675076,20.269694159271644,20.49611918204139,19.801698943844013,18.482285842930303,21.26707981398625,20.328271206875073,21.392610948837,19.56384141111723,19.979421138650213,20.802287094498833,19.9053546843201,21.515578826474208,21.406057445256817,20.402819311396303,20.72193913556848,21.16756195134932,21.31546865779498,20.585981813268937,20.74779080561659,21.122543428830745,20.89364283837762,23.386723463621692,20.920751971443906,21.312072383769024,20.533486467993026,20.752044218686116,21.28683970761421,21.294347099789587,20.776562602683754,19.67503056338833,20.70752058251638,21.022016135082616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.46220568600049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,270.02043,270.0203,270.02061,326.70874,325.4715,327.60776,19,19,,,5,10.070741134520693,11.646382968070489,12.168608185519727,14.017788506547221,13.62485070550208,11.731389478371373,10.249691906435965,13.684043413032793,13.054909857225498,3.898460380613575,7.79692076122715,9.621044295660397,15.236154854684298,16.515466802780033,12.41109277827072,18.130736022054172,16.051329248247516,16.28628655836144,14.737844192831487,14.713967282372403,3.898460380613575,15.757497002448876,5.156886657140133,11.263765709954182,10.999642669016646,12.759387172104457,10.900246437954582,10.780122374652917,11.49806618011928,11.756029023151914,14.998117028851826,11.318958886077858,11.474249231489885,5.156886657140133,12.310790295185503,10.313773314280265,14.244112535046789,11.65248658668011,10.379969610006572,18.45776844153368,14.26769272894776,15.352351833037003,11.907970529478481,12.501596601770515,11.00241915840063,12.27055197704158,14.308786024300222,11.786697771234287,4.482227063219575,11.710447462046572,12.674945831744667,11.791471965188517,10.078269265600134,16.099051317797667,12.552554860521049,12.473143183959902,12.458629215097552,11.993610423639355,12.50102414099087,4.482227063219575,15.497144232007106,10.120466553519682,12.948374083951897,12.066379868187193,15.713564011925678,15.464980533461985,13.192661135969184,16.031478119634052,8.96445412643915,12.768371487599108,0.0,0.0,0.0,10.139631325387308,0.0,9.826914042624876,0.0,0.0,0.0,0.0,0.0,0.0,14.752627535527905,17.07644754791361,17.144210198033413,15.00579163483305,17.295841175913402,16.18266603711892,18.121193120733246,16.311669340783205,16.504738980950748
1045,270.04926,270.0492,270.04932,384.61978,384.39948,385.34546,10,10,[68][M+1]-,,98,16.70662447159672,17.171947875062074,16.635789052366007,16.757075180078807,15.809619525054146,17.07604094942686,13.63012709161967,15.267930537784896,16.590048108992747,15.113179764638927,13.932794450151583,16.212630733429233,18.263721874873603,17.43779100420478,16.657506546065367,17.308677844034598,15.36373028703211,16.724139575823543,12.792775396141211,13.178961721173142,13.918001791522393,14.899040277663039,16.94497328860036,15.623011476967157,18.256887876891305,16.691984475812493,17.230599332589097,16.64184188885861,17.588674736967437,16.777233808706065,16.693850392784313,16.16291630616728,16.104344921044813,17.707036545019132,16.813473575815713,18.525992334185748,17.06502209272123,17.23939108975811,15.907150599091613,18.137993406854363,17.62856662663074,17.988002768405046,18.018279716017148,17.067119675203823,17.63238864853227,14.920683291733804,18.10139477195573,17.390813975122175,15.527231175258509,16.641707763813145,17.787358178653694,16.485788812188332,17.159749110944652,16.085493057860685,16.34306495057618,17.328812400434835,18.22076940586618,17.296363324170574,17.253393318156938,20.742714810471472,17.623031725794505,16.652762996565514,17.41211591083149,16.858747851463527,17.917797182397827,17.092473051708744,16.474995805895563,16.756129409025405,16.346394577852248,15.491389467090894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.620279332448185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,270.13502,270.13493,270.1351,346.98676,346.52039,347.56802,17,17,,,1013,14.003706916301429,16.3926328642551,15.464360989683264,15.406303362096383,16.097219132558365,16.58244814924521,13.76852117335038,15.21468650026627,16.340287924338988,14.965870924000976,13.448784741572918,14.54561947619454,17.17153608051209,15.428722692382022,14.810446611202813,13.99568462157121,15.03246167994699,15.334224969889041,12.90433896394601,13.79147376090179,12.427752733940858,14.13285586185743,15.939531594720021,16.731609264329265,16.746530189160893,15.951477593771054,16.421718346285456,14.960946028126664,15.131946863883623,15.81464970043317,16.86035696725221,18.155202901777315,15.015815343044789,15.314035085887912,15.729338541493291,14.637763845086768,17.568917919246644,16.633675972344925,17.453287788943797,16.57945599245179,16.247950154287757,13.770425656185848,17.613116119477922,16.983379516911477,17.10797025423448,15.448532861324635,16.295793435095533,18.171956526067873,15.116785831099431,17.36395586746727,18.126447172541898,15.828288794088822,14.724503979117449,13.436469811883262,17.357724434808485,15.838095879130027,16.51592720884258,17.38801496985987,16.054069855813072,19.446674045355195,18.672425104029386,15.779024432102762,18.309340048533716,16.86174930603824,16.507915842236972,16.66203679055733,16.44747311791642,16.56697367486883,15.677821209223753,19.22792459209367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.04292640720355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,270.15431,270.15412,270.15447,324.88913,324.19107,326.17862,45,45,[69][M+1]-,,97,16.334869504064432,17.698472086714958,17.14450484931253,15.829426418268573,18.03412867221635,17.66697915026268,13.520464625672366,16.61692037064138,16.54408807148182,16.37381102981621,15.403692886375925,15.711827893005973,18.394206183521554,18.502049289145294,15.126089861113902,13.761727635993928,15.761350062667564,16.842565468771703,13.210635457850332,18.305227584147048,11.999678172073084,17.180506946906785,17.37258027418418,18.58343822634624,18.65624190992371,17.887630314446202,17.754641473556028,15.1487028486804,16.19159466012145,17.250118258568452,18.065479768555676,18.66901615815123,15.836034613837448,17.081090424453272,16.959214206550154,14.423694761948687,17.66917012248027,18.02990707760967,17.078051774252994,17.91855630824668,17.19869083434379,15.152481257018568,18.226310992491054,16.10735550293941,18.230979664073285,16.28599791576256,17.52561325744596,17.54443560842599,16.227094525581336,18.34401099257955,18.567341975493118,18.403751763941344,16.58351970375593,18.175754483478666,18.04089873042881,17.219620087938072,17.58383262252396,17.823106925689217,17.87356291936417,19.84728834293033,18.211103299544785,18.014476902958666,16.689156176927916,17.333226599209908,17.83726036727836,18.68339035371362,18.528700870422348,15.785787056931282,17.340824649177108,18.128721786307246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.10723203072806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,270.20777,270.20736,270.20811,512.33685,511.23947,512.9881,94,94,,,1065,16.847292813012373,12.511199357777013,17.62309766548369,16.78409713302047,19.77172253340319,17.361276946850282,2.5326595685072957,11.537465119018982,15.84092689861199,2.5326595685072957,2.5326595685072957,20.31345294203977,5.065319137014591,18.03213327763812,16.837480431175173,2.5326595685072957,7.058980517792969,13.837114713488278,19.64198650326813,16.313823822071267,9.871706286766054,16.360165046108385,20.65347078725011,18.872585424701747,20.634511229718758,19.992786637497623,18.68596687284979,16.967060882021737,20.368824501431323,13.5754272833833,20.60904123642998,17.802583244547648,15.474234787812506,18.421832175014778,13.515575866463003,17.40074346412554,14.319053870272871,12.965241000668321,14.918707530114233,17.22347514621517,13.920517181908991,12.928870444538738,19.125644219308445,17.030458674706885,20.087396993533154,14.885434270324202,16.796525848756886,18.93009288440203,18.437212628962833,19.459833865010857,19.338700224189708,19.80618942970589,18.649812268095424,19.442024191839643,18.76638298025813,18.78216440517943,19.047116389143582,20.11207230462337,19.36492321997791,20.465548501731714,8.922530606349843,17.897823531483276,17.981199434618553,19.834046953517195,19.138860162078583,19.37294545910072,19.34178364551046,18.463826886119357,18.177673396765243,18.342036528740444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.86527439818035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,270.79838,270.79763,270.79954,30.96984,28.63872,31.82631,72,71,,,490,16.324815540010132,17.291697775085034,17.006226512025002,17.113395082839034,16.856148645081007,16.996370087126934,17.401610066409557,16.982324035825584,16.66772489161435,16.73025177198621,17.1916278314793,17.308919338003136,17.266167914401255,17.568336647201832,15.817464598487216,17.24953202480721,17.580751727083964,16.911951913528487,17.45404133365075,17.14862426501368,16.966908895586528,18.230993621357634,15.729200036560346,15.526774002454461,17.11591860748977,15.579468221688451,18.55515176869654,6.568797277500414,17.361249281898555,17.14989061546444,14.61335509081972,15.092140687049628,17.797185494580432,17.655982016690466,16.63031196773683,16.73916230405242,17.62934785587005,17.392209361100132,14.610673670847483,17.37280384740837,17.621423484263985,18.36064701437562,13.137594555000828,17.768980129307472,16.86254049547937,16.20705443697507,17.66711700606594,14.711158656593842,15.825428042846294,15.565933746135563,5.279253361473693,16.026367445910115,15.533059322931354,10.230848874785135,15.996938614430015,16.465278721968797,16.17357130548985,16.248590939245503,16.886475930554315,2.6396266807368467,16.543672658802997,16.674951481635343,15.871235051792862,16.28363682738641,2.6396266807368467,16.588394593147655,2.6396266807368467,14.823952520849229,14.859249972079564,16.5078519168046,11.52089158888812,12.603488470496107,11.7255536683749,0.0,0.0,10.063792267107265,11.378490048389885,12.013316876204525,0.0,0.0,0.0,0.0,13.791804372368333,17.071782584092684,15.646910014939834,16.592114707980162,16.88823861308008,16.403267557480753,17.16695182799369,15.326458167539126,15.19113885397821
1050,270.84571,270.84547,270.84615,31.53914,29.56237,32.20755,43,43,,,9,19.931926732219548,17.656106249877865,18.01276232805398,18.284276101258705,17.147890341270084,18.315878404061095,14.243062911498138,16.027430583539957,7.966837070735506,17.665680341400538,15.637561145193636,20.753668066906318,8.615494566416299,20.171709579674637,16.631188833268506,16.835020533929256,19.67631922668156,17.271862514386005,15.372792841804916,14.732463171760028,15.414224445781823,19.363277339981778,17.166983932664596,18.70026378920994,19.104287781829633,18.902537926001493,17.375496704406352,20.652760050368574,21.186645061245216,18.103356837539575,17.260790259620315,15.750693703892903,19.624672289221095,17.877363996250793,16.814976527931,16.969617607973362,19.890638047625576,7.070845741309987,17.869448861062477,17.401860863717047,7.070845741309987,19.406069152787893,18.404406926040107,19.31642920796764,18.051861533540286,14.141691482619974,18.02752718526815,17.610816854588794,18.56871008644195,17.751093975487983,4.983616657277181,18.16570903752563,16.40568285940503,4.983616657277181,16.09451857985408,9.967233314554361,17.49313747441432,15.69820958779906,17.771521533401945,18.812870196156457,16.160926145951606,4.983616657277181,16.070400572210207,17.494821048746363,16.44639274422929,16.89800539502671,10.561763463661098,16.55831195929304,17.763570027828344,17.410199998271366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.293800762059853,12.155131313784564,0.0,0.0,10.29794592529797,0.0,0.0,0.0,0.0
